,treeID,xmin,xmax,ymin,ymax,rgb_path,label,numeric_label,tile_xmin,tile_xmax,tile_ymin,tile_ymax,origin_xmin,origin_xmax,origin_ymin,origin_ymax
812,812,2243,2279,6470,6512,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2243,2279,6470,6512
813,813,2383,2432,6674,6731,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2383,2432,6674,6731
814,814,2444,2557,6668,6805,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2444,2557,6668,6805
815,815,2459,2594,6929,7063,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2459,2594,6929,7063
816,816,2691,2776,6943,7042,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2691,2776,6943,7042
817,817,2941,2991,6991,7044,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2941,2991,6991,7044
818,818,3322,3374,6961,7037,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3322,3374,6961,7037
819,819,3405,3466,6980,7062,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3405,3466,6980,7062
820,820,3473,3549,7080,7123,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3473,3549,7080,7123
821,821,3485,3547,7001,7071,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3485,3547,7001,7071
822,822,3321,3366,7041,7092,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3321,3366,7041,7092
823,823,3285,3321,7189,7223,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3285,3321,7189,7223
824,824,3221,3268,7086,7137,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3221,3268,7086,7137
825,825,3533,3567,7157,7192,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3533,3567,7157,7192
826,826,3430,3463,7133,7164,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3430,3463,7133,7164
827,827,3463,3517,7287,7339,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3463,3517,7287,7339
828,828,3978,4069,6813,6906,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3978,4069,6813,6906
829,829,3874,4006,6182,6297,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3874,4006,6182,6297
830,830,4051,4142,6109,6217,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4051,4142,6109,6217
831,831,4129,4235,5707,5821,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4129,4235,5707,5821
832,832,2481,2562,3318,3399,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2481,2562,3318,3399
833,833,2512,2590,3283,3350,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2512,2590,3283,3350
834,834,2884,2915,3094,3127,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2884,2915,3094,3127
835,835,2878,3014,2665,2796,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2878,3014,2665,2796
836,836,2752,2795,2477,2523,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2752,2795,2477,2523
837,837,3372,3420,2506,2556,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3372,3420,2506,2556
838,838,4806,4890,1859,1977,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4806,4890,1859,1977
839,839,4985,5094,1432,1546,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4985,5094,1432,1546
840,840,4825,4878,1498,1576,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4825,4878,1498,1576
841,841,3027,3127,5060,5156,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3027,3127,5060,5156
842,842,3156,3207,5202,5250,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3156,3207,5202,5250
843,843,3238,3347,4574,4684,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3238,3347,4574,4684
844,844,3400,3451,4232,4295,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3400,3451,4232,4295
845,845,3488,3567,4500,4569,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3488,3567,4500,4569
846,846,3463,3544,4315,4402,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3463,3544,4315,4402
847,847,4255,4329,4527,4612,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4255,4329,4527,4612
848,848,4206,4309,4049,4159,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4206,4309,4049,4159
849,849,4065,4168,3672,3822,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,4065,4168,3672,3822
850,850,3966,4064,3659,3797,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3966,4064,3659,3797
851,851,3874,3916,3586,3635,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3874,3916,3586,3635
852,852,3713,3750,3109,3156,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3713,3750,3109,3156
853,853,3611,3632,3356,3384,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3611,3632,3356,3384
854,854,3579,3607,3419,3456,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3579,3607,3419,3456
855,855,2921,3004,3146,3226,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2921,3004,3146,3226
856,856,657,682,4175,4208,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,657,682,4175,4208
857,857,651,679,4135,4160,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,651,679,4135,4160
858,858,1322,1426,4645,4739,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1322,1426,4645,4739
859,859,1860,1917,4658,4730,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1860,1917,4658,4730
860,860,1721,1763,4887,4937,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1721,1763,4887,4937
861,861,1144,1262,5298,5433,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1144,1262,5298,5433
862,862,203,245,4181,4241,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,203,245,4181,4241
863,863,514,586,3066,3156,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,514,586,3066,3156
864,864,3023,3055,3655,3697,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3023,3055,3655,3697
865,865,3291,3343,3549,3606,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3291,3343,3549,3606
866,866,3238,3284,2237,2293,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3238,3284,2237,2293
867,867,3815,3887,135,197,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3815,3887,135,197
868,868,3792,3888,201,305,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3792,3888,201,305
869,869,3767,3807,508,546,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3767,3807,508,546
870,870,3788,3876,569,666,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3788,3876,569,666
871,871,3758,3819,646,721,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3758,3819,646,721
872,872,3455,3508,468,507,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3455,3508,468,507
873,873,3877,3916,458,507,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3877,3916,458,507
874,874,3572,3643,629,687,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3572,3643,629,687
875,875,30,144,4529,4656,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,30,144,4529,4656
876,876,502,555,4196,4248,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,502,555,4196,4248
877,877,460,491,4215,4252,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,460,491,4215,4252
878,878,719,750,4160,4194,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,719,750,4160,4194
879,879,392,428,4091,4129,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,392,428,4091,4129
880,880,392,483,4384,4500,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,392,483,4384,4500
881,881,476,539,4840,4905,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,476,539,4840,4905
882,882,489,526,4793,4827,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,489,526,4793,4827
883,883,574,633,4890,4937,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,574,633,4890,4937
884,884,1317,1416,3597,3691,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1317,1416,3597,3691
885,885,2539,2629,2922,3021,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2539,2629,2922,3021
886,886,2112,2199,1897,2001,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2112,2199,1897,2001
887,887,2612,2728,2088,2199,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2612,2728,2088,2199
888,888,2607,2736,1599,1727,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2607,2736,1599,1727
889,889,1224,1382,657,829,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1224,1382,657,829
890,890,1282,1332,848,894,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1282,1332,848,894
891,891,1599,1751,948,1087,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1599,1751,948,1087
892,892,1868,1992,1334,1461,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1868,1992,1334,1461
893,893,1749,1829,1358,1453,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1749,1829,1358,1453
894,894,1669,1771,1425,1537,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1669,1771,1425,1537
895,895,761,827,1192,1276,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,761,827,1192,1276
896,896,590,671,1109,1212,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,590,671,1109,1212
897,897,634,727,1339,1445,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,634,727,1339,1445
898,898,672,710,1303,1331,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,672,710,1303,1331
899,899,1141,1211,1024,1101,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1141,1211,1024,1101
900,900,1234,1288,1040,1104,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1234,1288,1040,1104
901,901,1290,1360,1100,1184,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1290,1360,1100,1184
902,902,1432,1533,1598,1727,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1432,1533,1598,1727
903,903,1052,1163,1198,1300,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1052,1163,1198,1300
904,904,1181,1344,1793,1966,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1181,1344,1793,1966
905,905,1336,1432,1363,1453,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1336,1432,1363,1453
906,906,1421,1475,1055,1113,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1421,1475,1055,1113
907,907,1519,1641,1217,1326,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1519,1641,1217,1326
908,908,1492,1599,1349,1466,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1492,1599,1349,1466
909,909,1748,1825,1544,1637,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1748,1825,1544,1637
910,910,2653,2696,947,992,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2653,2696,947,992
911,911,1965,2041,11,68,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1965,2041,11,68
912,912,2195,2269,13,98,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2195,2269,13,98
913,913,2444,2518,47,123,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2444,2518,47,123
914,914,2369,2411,113,160,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2369,2411,113,160
915,915,2898,3002,828,942,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2898,3002,828,942
916,916,3386,3449,895,963,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,3386,3449,895,963
917,917,2777,2869,1189,1300,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2777,2869,1189,1300
918,918,2702,2752,1191,1253,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2702,2752,1191,1253
919,919,2463,2646,1060,1212,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2463,2646,1060,1212
920,920,2362,2468,1521,1622,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2362,2468,1521,1622
921,921,2337,2384,2666,2703,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2337,2384,2666,2703
922,922,2336,2390,2606,2664,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2336,2390,2606,2664
923,923,2290,2336,2643,2701,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2290,2336,2643,2701
924,924,2004,2090,3271,3368,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,2004,2090,3271,3368
925,925,1951,2013,3331,3403,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1951,2013,3331,3403
926,926,1707,1773,3310,3368,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1707,1773,3310,3368
927,927,1405,1526,2990,3103,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1405,1526,2990,3103
928,928,1556,1645,3040,3135,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1556,1645,3040,3135
929,929,1420,1475,2871,2930,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1420,1475,2871,2930
930,930,1121,1183,3128,3190,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1121,1183,3128,3190
931,931,897,947,3227,3280,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,897,947,3227,3280
932,932,719,832,3054,3200,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,719,832,3054,3200
933,933,824,886,2933,3002,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,824,886,2933,3002
934,934,657,755,2562,2665,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,657,755,2562,2665
935,935,195,257,2078,2159,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,195,257,2078,2159
936,936,1,63,1361,1437,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,1,63,1361,1437
937,937,93,166,1198,1256,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,93,166,1198,1256
938,938,243,315,1241,1314,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,243,315,1241,1314
939,939,189,232,181,214,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,189,232,181,214
940,940,380,466,33,107,2017_SJER_2_259000_4110000_image.tif,Tree,1,259000,260000,4110000,4111000,380,466,33,107
